-0.679166,-0.509109,1.116
-0.998827,-0.697105,1.90365
-1.12409,-0.728816,1.9435
-1.09741,-0.640699,1.92128
-0.917437,-0.731313,1.93572
-0.908187,-0.645707,1.90403
-1.05433,-0.547171,1.87648
-1.01168,-0.459711,1.72252
-0.949519,-0.537199,1.87471
-0.911218,-0.245395,1.68589
-1.03384,-0.419394,1.77168
-0.995481,-0.421445,1.81093
-1.0002,-0.300586,1.74308
-0.88495,-0.409083,1.80336
-0.897056,-0.303213,1.74539
-0.81429,-0.714627,1.94353
-0.7151,-0.709926,1.93101
-0.599002,-0.719992,1.94562
-0.821103,-0.582398,1.88161
-0.814719,-0.488137,1.84363
-0.725219,-0.603945,1.89407
-0.712994,-0.48613,1.83938
-0.808014,-0.238109,1.70972
-0.801502,-0.394686,1.79082
-0.787464,-0.296836,1.75634
-0.706698,-0.395252,1.79488
-0.694027,-0.301937,1.75874
-0.63509,-0.575861,1.87984
-0.626001,-0.473524,1.83524
-0.556927,-0.623089,1.90453
-0.548669,-0.490597,1.84265
-0.579866,-0.392341,1.79685
-0.580855,-0.306704,1.75511
-0.858434,0.286202,1.4787
-0.822171,0.384301,1.43531
-0.7976,0.308446,1.46507
-0.721443,0.298234,1.46946
-0.801877,0.478424,1.39566
-0.715506,0.383986,1.42638
-0.711969,0.477297,1.38541
-0.621283,0.299422,1.47165
-0.513576,0.286923,1.47486
-0.440238,0.533831,1.23454
-0.616331,0.387393,1.42439
-0.627347,0.470914,1.38102
-0.53097,0.39988,1.42082
-0.526747,0.483099,1.37582
-0.97895,-0.192971,1.68489
-0.959065,-0.0958233,1.66255
-0.908253,-0.179256,1.67338
-0.887798,-0.078716,1.63829
-0.841134,-0.178909,1.69456
-0.938813,0.00424034,1.6086
-0.874677,0.0162153,1.60501
-0.904427,0.0981278,1.56597
-0.877732,0.180973,1.52637
-0.833951,-0.0906683,1.65233
-0.746849,-0.0970526,1.66392
-0.728346,-0.197708,1.71485
-0.794785,0.0186408,1.60864
-0.822243,0.111495,1.559
-0.697169,0.00239955,1.61756
-0.727159,0.0971775,1.57163
-0.651569,-0.0858445,1.66139
-0.541165,-0.118795,1.66775
-0.625114,-0.183862,1.70465
-0.544404,-0.222571,1.72614
-0.605963,-0.00246386,1.61699
-0.637969,0.103583,1.57035
-0.518202,0.0111099,1.60311
-0.54709,0.112957,1.55863
-0.799807,0.203076,1.514
-0.714518,0.201215,1.51881
-0.607513,0.202986,1.52059
-0.512771,0.180409,1.52488
-0.794501,0.568153,1.34764
-0.715863,0.566909,1.35363
-0.621945,0.554437,1.34885
-0.540554,0.56244,1.3378
-0.252331,-0.300733,1.06189
-0.189011,-0.299206,1.0588
-0.102477,-0.389609,1.09829
-0.107611,-0.299021,1.05626
-0.259731,-0.382609,1.09945
-0.197516,-0.385538,1.09884
-0.00325483,-0.378733,1.09287
-0.0129032,-0.293926,1.05302
0.099473,-0.385628,1.09456
0.0934487,-0.298365,1.05352
0.203738,-0.385092,1.09326
0.197656,-0.298947,1.05291
-0.258609,-0.214372,1.02346
-0.254162,-0.116482,0.983622
-0.253471,-0.0815163,1.07335
-0.259449,0.124407,1.08823
-0.201139,-0.205312,1.01505
-0.19819,-0.124317,0.980354
-0.190254,-0.0828099,1.06253
-0.112511,-0.206436,1.01243
-0.105763,-0.121606,0.974193
-0.112269,-0.0859756,1.04912
-0.184034,0.105797,1.09237
-0.0938954,0.121929,1.0798
-0.262586,-0.0518595,1.12832
-0.243943,-0.0208255,1.15515
-0.254088,0.0502896,1.12194
-0.195482,-0.0500979,1.1251
-0.107109,-0.0549558,1.10744
-0.192595,0.018881,1.13328
-0.107015,0.0276084,1.12482
-0.264194,0.183677,1.06308
-0.190112,0.182693,1.05819
-0.109726,0.193963,1.04915
-0.268084,0.278235,1.24028
-0.438665,0.197016,1.50888
-0.425333,0.285882,1.4667
-0.268395,0.402874,1.18666
-0.26759,0.480279,1.14707
-0.441801,0.391532,1.42282
-0.418723,0.484353,1.37667
-0.361614,0.354641,1.43527
-0.361917,0.449238,1.3905
-0.236366,0.246692,1.19229
-0.183769,0.269368,1.22439
-0.227364,0.321465,1.21915
-0.109164,0.255368,1.19628
-0.115389,0.29996,1.22209
-0.187226,0.385341,1.1875
-0.196061,0.468965,1.15042
-0.101198,0.381354,1.1852
-0.116326,0.476896,1.14262
-0.0116595,-0.20666,1.01155
-0.0109688,-0.118995,0.971924
-0.0125937,-0.0775883,1.05808
0.0896113,-0.206681,1.01132
0.0921344,-0.119399,0.97322
0.0931126,-0.0677461,1.07211
-0.00837732,0.135347,1.07165
0.092728,0.116085,1.08216
0.195052,-0.205917,1.01035
0.197908,-0.114444,0.971916
0.19735,-0.0708288,1.06454
0.198097,0.133311,1.07795
-0.000564094,-0.0430286,1.12213
-0.00601029,0.000370928,1.13513
-0.012686,0.0601458,1.1067
0.0933048,0.026017,1.12398
0.175889,-0.0320671,1.13238
0.188202,0.0464537,1.11947
-0.00225502,0.204438,1.04802
0.0957004,0.192233,1.04966
0.19337,0.202318,1.04823
-0.0258065,0.258336,1.19606
-0.0138839,0.30384,1.22122
0.0820335,0.255337,1.18751
0.0785571,0.287549,1.22332
-0.00676383,0.381439,1.18524
-0.0268457,0.472438,1.14432
0.0867734,0.414899,1.17094
0.0993203,0.349917,1.19989
0.0765409,0.482432,1.13937
0.179913,0.262725,1.19448
0.184899,0.303365,1.2223
0.345159,0.17684,1.50592
0.306267,0.319146,1.43936
0.188897,0.386973,1.18176
0.180292,0.475542,1.14136
0.297683,0.399485,1.39876
0.297766,0.471721,1.3642
-0.471148,-0.0818847,1.64008
